sentence_id,subcorpus,language,langue,text,parallel_group,source,num_words,num_morphemes,n_morphemes_seg,n_morphemes_ref,feature,morphemes_detail,traduction_fr,tokenizer,n_tokens,tokens_detail,fertility_word,fertility_morpheme,morpheme_coverage,overtokenization_pct
D017_wo,C_difficult,wo,Wolof,Jëfandikoo na xam-xam bi ngir dëkk bi dëkk.,,Création manuelle,8,9.0,10.0,10.0,redoublement: xam-xam,Jëf|andi|koo na xam-xam bi ngir dëkk bi dëkk,,tiktoken,11,Jëfandikoo|na|xam|-|xam|bi|ngir|dëkk|bi|dëkk|.,1.375,1.1,0.909,10.0
D017_wo,C_difficult,wo,Wolof,Jëfandikoo na xam-xam bi ngir dëkk bi dëkk.,,Création manuelle,8,9.0,10.0,10.0,redoublement: xam-xam,Jëf|andi|koo na xam-xam bi ngir dëkk bi dëkk,,sentencepiece,11,Jëfandikoo|na|xam|-|xam|bi|ngir|dëkk|bi|dëkk|.,1.375,1.1,0.909,10.0
D018_wo,C_difficult,wo,Wolof,Sëriñ bi wax na mu dem ci kanam.,,Création manuelle,8,8.0,8.0,8.0,structure verbale,Sëriñ bi wax na mu dem ci kanam,,tiktoken,9,Sëriñ|bi|wax|na|mu|dem|ci|kanam|.,1.125,1.125,0.889,12.5
D018_wo,C_difficult,wo,Wolof,Sëriñ bi wax na mu dem ci kanam.,,Création manuelle,8,8.0,8.0,8.0,structure verbale,Sëriñ bi wax na mu dem ci kanam,,sentencepiece,9,Sëriñ|bi|wax|na|mu|dem|ci|kanam|.,1.125,1.125,0.889,12.5
D019_wo,C_difficult,wo,Wolof,Xale yi dañuy jàng ci ëllëg bi nekk.,,Création manuelle,8,9.0,8.0,8.0,syntagme temporel,Xale yi dañuy jàng ci ëllëg bi nekk,,tiktoken,9,Xale|yi|dañuy|jàng|ci|ëllëg|bi|nekk|.,1.125,1.125,0.889,12.5
D019_wo,C_difficult,wo,Wolof,Xale yi dañuy jàng ci ëllëg bi nekk.,,Création manuelle,8,9.0,8.0,8.0,syntagme temporel,Xale yi dañuy jàng ci ëllëg bi nekk,,sentencepiece,9,Xale|yi|dañuy|jàng|ci|ëllëg|bi|nekk|.,1.125,1.125,0.889,12.5
D020_wo,C_difficult,wo,Wolof,Jigéen yi dañuy liggéey ci biir dëkk bi.,,Création manuelle,8,10.0,8.0,8.0,structure complexe,Jigéen yi dañuy liggéey ci biir dëkk bi,,tiktoken,9,Jigéen|yi|dañuy|liggéey|ci|biir|dëkk|bi|.,1.125,1.125,0.889,12.5
D020_wo,C_difficult,wo,Wolof,Jigéen yi dañuy liggéey ci biir dëkk bi.,,Création manuelle,8,10.0,8.0,8.0,structure complexe,Jigéen yi dañuy liggéey ci biir dëkk bi,,sentencepiece,9,Jigéen|yi|dañuy|liggéey|ci|biir|dëkk|bi|.,1.125,1.125,0.889,12.5
D001_yo,C_difficult,yo,Yoruba,Àgbàdo ọ̀dọ̀ ni a gbádùn jùlọ.,,Création manuelle,6,9.0,7.0,7.0,"diacritiques: à, ọ̀, ò",Àgbàdo ọ̀|dọ̀ ni a gbádùn jùlọ,,tiktoken,7,Àgbàdo|ọ̀dọ̀|ni|a|gbádùn|jùlọ|.,1.167,1.0,1.0,0.0
D001_yo,C_difficult,yo,Yoruba,Àgbàdo ọ̀dọ̀ ni a gbádùn jùlọ.,,Création manuelle,6,9.0,7.0,7.0,"diacritiques: à, ọ̀, ò",Àgbàdo ọ̀|dọ̀ ni a gbádùn jùlọ,,sentencepiece,7,Àgbàdo|ọ̀dọ̀|ni|a|gbádùn|jùlọ|.,1.167,1.0,1.0,0.0
D002_yo,C_difficult,yo,Yoruba,Ọmọ náà ń kọ́ ẹ̀kọ́ ní ilé-ẹ̀kọ́.,,Création manuelle,7,10.0,9.0,9.0,"diacritiques: ọ, ẹ̀",Ọmọ náà ń kọ́ ẹ̀|kọ́ ní ilé-ẹ̀|kọ́,,tiktoken,10,Ọmọ|náà|ń|kọ́|ẹ̀kọ́|ní|ilé|-|ẹ̀kọ́|.,1.429,1.111,0.9,11.1
D002_yo,C_difficult,yo,Yoruba,Ọmọ náà ń kọ́ ẹ̀kọ́ ní ilé-ẹ̀kọ́.,,Création manuelle,7,10.0,9.0,9.0,"diacritiques: ọ, ẹ̀",Ọmọ náà ń kọ́ ẹ̀|kọ́ ní ilé-ẹ̀|kọ́,,sentencepiece,10,Ọmọ|náà|ń|kọ́|ẹ̀kọ́|ní|ilé|-|ẹ̀kọ́|.,1.429,1.111,0.9,11.1
D003_yo,C_difficult,yo,Yoruba,Ẹja ọ̀sán ni wọ́n jẹ níbẹ̀.,,Création manuelle,6,8.0,6.0,6.0,"diacritiques: ẹ, ọ̀, è",Ẹja ọ̀sán ni wọ́n jẹ níbẹ̀,,tiktoken,7,Ẹja|ọ̀sán|ni|wọ́n|jẹ|níbẹ̀|.,1.167,1.167,0.857,16.7
D003_yo,C_difficult,yo,Yoruba,Ẹja ọ̀sán ni wọ́n jẹ níbẹ̀.,,Création manuelle,6,8.0,6.0,6.0,"diacritiques: ẹ, ọ̀, è",Ẹja ọ̀sán ni wọ́n jẹ níbẹ̀,,sentencepiece,7,Ẹja|ọ̀sán|ni|wọ́n|jẹ|níbẹ̀|.,1.167,1.167,0.857,16.7
D004_yo,C_difficult,yo,Yoruba,Ṣíṣe iṣẹ́ dáadáa jẹ àǹfààní.,,Création manuelle,5,10.0,9.0,9.0,ṣ avec diacritiques,Ṣí|ṣe i|ṣẹ́ dáa|dáa jẹ à|ǹfààní,,tiktoken,6,Ṣíṣe|iṣẹ́|dáadáa|jẹ|àǹfààní|.,1.2,0.667,1.5,-33.3
D004_yo,C_difficult,yo,Yoruba,Ṣíṣe iṣẹ́ dáadáa jẹ àǹfààní.,,Création manuelle,5,10.0,9.0,9.0,ṣ avec diacritiques,Ṣí|ṣe i|ṣẹ́ dáa|dáa jẹ à|ǹfààní,,sentencepiece,6,Ṣíṣe|iṣẹ́|dáadáa|jẹ|àǹfààní|.,1.2,0.667,1.5,-33.3
D005_yo,C_difficult,yo,Yoruba,Ọjà Ọjọ̀ Àárọ̀ jẹ iṣẹ́ àkọ́kọ́.,,Création manuelle,6,9.0,10.0,10.0,diacritiques multiples,Ọjà Ọjọ̀ À|árọ̀ jẹ i|ṣẹ́ à|kọ́|kọ́,,tiktoken,7,Ọjà|Ọjọ̀|Àárọ̀|jẹ|iṣẹ́|àkọ́kọ́|.,1.167,0.7,1.429,-30.0
D005_yo,C_difficult,yo,Yoruba,Ọjà Ọjọ̀ Àárọ̀ jẹ iṣẹ́ àkọ́kọ́.,,Création manuelle,6,9.0,10.0,10.0,diacritiques multiples,Ọjà Ọjọ̀ À|árọ̀ jẹ i|ṣẹ́ à|kọ́|kọ́,,sentencepiece,7,Ọjà|Ọjọ̀|Àárọ̀|jẹ|iṣẹ́|àkọ́kọ́|.,1.167,0.7,1.429,-30.0
D006_yo,C_difficult,yo,Yoruba,Ilé-ẹ̀kọ́ gíga ní ọ̀pọ̀ ọmọ ìkẹ́kọ̀ọ́.,,Création manuelle,6,10.0,9.0,9.0,composé: ilé-ẹ̀kọ́,Ilé-ẹ̀|kọ́ gíga ní ọ̀pọ̀ ọmọ ì|kẹ́|kọ̀ọ́,,tiktoken,9,Ilé|-|ẹ̀kọ́|gíga|ní|ọ̀pọ̀|ọmọ|ìkẹ́kọ̀ọ́|.,1.5,1.0,1.0,0.0
D006_yo,C_difficult,yo,Yoruba,Ilé-ẹ̀kọ́ gíga ní ọ̀pọ̀ ọmọ ìkẹ́kọ̀ọ́.,,Création manuelle,6,10.0,9.0,9.0,composé: ilé-ẹ̀kọ́,Ilé-ẹ̀|kọ́ gíga ní ọ̀pọ̀ ọmọ ì|kẹ́|kọ̀ọ́,,sentencepiece,9,Ilé|-|ẹ̀kọ́|gíga|ní|ọ̀pọ̀|ọmọ|ìkẹ́kọ̀ọ́|.,1.5,1.0,1.0,0.0
D007_yo,C_difficult,yo,Yoruba,Ìjọba àpapọ̀ ń ṣiṣẹ̀ fún gbogbo ènìyàn.,,Création manuelle,7,12.0,10.0,10.0,composé: ìjọba-àpapọ̀,Ì|jọba à|papọ̀ ń ṣi|ṣẹ̀ fún gbogbo ènìyàn,,tiktoken,8,Ìjọba|àpapọ̀|ń|ṣiṣẹ̀|fún|gbogbo|ènìyàn|.,1.143,0.8,1.25,-20.0
D007_yo,C_difficult,yo,Yoruba,Ìjọba àpapọ̀ ń ṣiṣẹ̀ fún gbogbo ènìyàn.,,Création manuelle,7,12.0,10.0,10.0,composé: ìjọba-àpapọ̀,Ì|jọba à|papọ̀ ń ṣi|ṣẹ̀ fún gbogbo ènìyàn,,sentencepiece,8,Ìjọba|àpapọ̀|ń|ṣiṣẹ̀|fún|gbogbo|ènìyàn|.,1.143,0.8,1.25,-20.0
D008_yo,C_difficult,yo,Yoruba,Ọkọ̀ ojú omi tuntun ti dé ìbodè.,,Création manuelle,7,9.0,8.0,8.0,composé: ọkọ̀-ojú-omi,Ọkọ̀ ojú omi tuntun ti dé ì|bodè,,tiktoken,8,Ọkọ̀|ojú|omi|tuntun|ti|dé|ìbodè|.,1.143,1.0,1.0,0.0
D008_yo,C_difficult,yo,Yoruba,Ọkọ̀ ojú omi tuntun ti dé ìbodè.,,Création manuelle,7,9.0,8.0,8.0,composé: ọkọ̀-ojú-omi,Ọkọ̀ ojú omi tuntun ti dé ì|bodè,,sentencepiece,8,Ọkọ̀|ojú|omi|tuntun|ti|dé|ìbodè|.,1.143,1.0,1.0,0.0
D009_yo,C_difficult,yo,Yoruba,Ilé iwòsàn tí ó tóbi jùlọ ní ìpínlẹ̀.,,Création manuelle,8,13.0,11.0,11.0,composé: ilé-iwòsàn,Ilé ì|wòsàn tí ó tóbi jùlọ ní ì|pín|lẹ̀,,tiktoken,9,Ilé|iwòsàn|tí|ó|tóbi|jùlọ|ní|ìpínlẹ̀|.,1.125,0.818,1.222,-18.2
D009_yo,C_difficult,yo,Yoruba,Ilé iwòsàn tí ó tóbi jùlọ ní ìpínlẹ̀.,,Création manuelle,8,13.0,11.0,11.0,composé: ilé-iwòsàn,Ilé ì|wòsàn tí ó tóbi jùlọ ní ì|pín|lẹ̀,,sentencepiece,9,Ilé|iwòsàn|tí|ó|tóbi|jùlọ|ní|ìpínlẹ̀|.,1.125,0.818,1.222,-18.2
D010_yo,C_difficult,yo,Yoruba,Ẹ̀rọ ìmọ̀ ẹ̀rọ ń yí padà lójoojúmọ́.,,Création manuelle,7,11.0,11.0,11.0,composé + diacritiques,Ẹ̀rọ ì|mọ̀ ẹ̀rọ ń yí padà ló|joo|jú|mọ́,,tiktoken,8,Ẹ̀rọ|ìmọ̀|ẹ̀rọ|ń|yí|padà|lójoojúmọ́|.,1.143,0.727,1.375,-27.3
D010_yo,C_difficult,yo,Yoruba,Ẹ̀rọ ìmọ̀ ẹ̀rọ ń yí padà lójoojúmọ́.,,Création manuelle,7,11.0,11.0,11.0,composé + diacritiques,Ẹ̀rọ ì|mọ̀ ẹ̀rọ ń yí padà ló|joo|jú|mọ́,,sentencepiece,8,Ẹ̀rọ|ìmọ̀|ẹ̀rọ|ń|yí|padà|lójoojúmọ́|.,1.143,0.727,1.375,-27.3
D011_yo,C_difficult,yo,Yoruba,Ọmọ ọlọ́pàá náà gbà ẹbùn ọlá.,,Création manuelle,6,10.0,7.0,7.0,ọ + diacritiques,Ọmọ ọ|lọ́pàá náà gbà ẹbùn ọlá,,tiktoken,7,Ọmọ|ọlọ́pàá|náà|gbà|ẹbùn|ọlá|.,1.167,1.0,1.0,0.0
D011_yo,C_difficult,yo,Yoruba,Ọmọ ọlọ́pàá náà gbà ẹbùn ọlá.,,Création manuelle,6,10.0,7.0,7.0,ọ + diacritiques,Ọmọ ọ|lọ́pàá náà gbà ẹbùn ọlá,,sentencepiece,7,Ọmọ|ọlọ́pàá|náà|gbà|ẹbùn|ọlá|.,1.167,1.0,1.0,0.0
D012_yo,C_difficult,yo,Yoruba,Ṣíṣe ẹ̀kọ́ ìmọ̀ ṣe pàtàkì púpọ̀.,,Création manuelle,6,11.0,9.0,9.0,"ṣ, ẹ̀, ì multiples",Ṣí|ṣe ẹ̀|kọ́ ì|mọ̀ ṣe pàtàkì púpọ̀,,tiktoken,7,Ṣíṣe|ẹ̀kọ́|ìmọ̀|ṣe|pàtàkì|púpọ̀|.,1.167,0.778,1.286,-22.2
D012_yo,C_difficult,yo,Yoruba,Ṣíṣe ẹ̀kọ́ ìmọ̀ ṣe pàtàkì púpọ̀.,,Création manuelle,6,11.0,9.0,9.0,"ṣ, ẹ̀, ì multiples",Ṣí|ṣe ẹ̀|kọ́ ì|mọ̀ ṣe pàtàkì púpọ̀,,sentencepiece,7,Ṣíṣe|ẹ̀kọ́|ìmọ̀|ṣe|pàtàkì|púpọ̀|.,1.167,0.778,1.286,-22.2
D013_yo,C_difficult,yo,Yoruba,Àwọn ọmọdé jẹ àgbàdo àti ẹ̀fọ́ rírò.,,Création manuelle,7,11.0,9.0,9.0,diacritiques variés,Àwọn ọmọdé jẹ àgbàdo àti ẹ̀|fọ́ rí|rò,,tiktoken,8,Àwọn|ọmọdé|jẹ|àgbàdo|àti|ẹ̀fọ́|rírò|.,1.143,0.889,1.125,-11.1
D013_yo,C_difficult,yo,Yoruba,Àwọn ọmọdé jẹ àgbàdo àti ẹ̀fọ́ rírò.,,Création manuelle,7,11.0,9.0,9.0,diacritiques variés,Àwọn ọmọdé jẹ àgbàdo àti ẹ̀|fọ́ rí|rò,,sentencepiece,8,Àwọn|ọmọdé|jẹ|àgbàdo|àti|ẹ̀fọ́|rírò|.,1.143,0.889,1.125,-11.1
D014_yo,C_difficult,yo,Yoruba,Ó ń gbọ̀ orin pẹ̀lú àwọn ọ̀rẹ́ rẹ̀.,,Création manuelle,8,8.0,9.0,9.0,"ọ̀, è, ẹ",Ó ń gbọ̀ orin pẹ̀lú àwọn ọ̀|rẹ́ rẹ̀,,tiktoken,9,Ó|ń|gbọ̀|orin|pẹ̀lú|àwọn|ọ̀rẹ́|rẹ̀|.,1.125,1.0,1.0,0.0
D014_yo,C_difficult,yo,Yoruba,Ó ń gbọ̀ orin pẹ̀lú àwọn ọ̀rẹ́ rẹ̀.,,Création manuelle,8,8.0,9.0,9.0,"ọ̀, è, ẹ",Ó ń gbọ̀ orin pẹ̀lú àwọn ọ̀|rẹ́ rẹ̀,,sentencepiece,9,Ó|ń|gbọ̀|orin|pẹ̀lú|àwọn|ọ̀rẹ́|rẹ̀|.,1.125,1.0,1.0,0.0
D015_yo,C_difficult,yo,Yoruba,Kòsóǹkálùkú jẹ orúkọ tó ṣọ̀tún.,,Création manuelle,5,12.0,9.0,9.0,mot agglutinant complexe,Kò|só|ǹ|ká|lùkú jẹ orúkọ tó ṣọ̀tún,,tiktoken,6,Kòsóǹkálùkú|jẹ|orúkọ|tó|ṣọ̀tún|.,1.2,0.667,1.5,-33.3
D015_yo,C_difficult,yo,Yoruba,Kòsóǹkálùkú jẹ orúkọ tó ṣọ̀tún.,,Création manuelle,5,12.0,9.0,9.0,mot agglutinant complexe,Kò|só|ǹ|ká|lùkú jẹ orúkọ tó ṣọ̀tún,,sentencepiece,6,Kòsóǹkálùkú|jẹ|orúkọ|tó|ṣọ̀tún|.,1.2,0.667,1.5,-33.3
D016_yo,C_difficult,yo,Yoruba,"Dò, dó, dô mẹ́ta ni fún dá ìtumọ̀ yatọ̀.",,Création manuelle,9,13.0,11.0,11.0,tons multiples,Dò dó dô mẹ́ta ni fún dá ì|tumọ̀ ya|tọ̀,,tiktoken,12,"Dò|,|dó|,|dô|mẹ́ta|ni|fún|dá|ìtumọ̀|yatọ̀|.",1.333,1.091,0.917,9.1
D016_yo,C_difficult,yo,Yoruba,"Dò, dó, dô mẹ́ta ni fún dá ìtumọ̀ yatọ̀.",,Création manuelle,9,13.0,11.0,11.0,tons multiples,Dò dó dô mẹ́ta ni fún dá ì|tumọ̀ ya|tọ̀,,sentencepiece,12,"Dò|,|dó|,|dô|mẹ́ta|ni|fún|dá|ìtumọ̀|yatọ̀|.",1.333,1.091,0.917,9.1
D017_yo,C_difficult,yo,Yoruba,Ewé igi ọ̀pẹ ti gbẹ ní oorun.,,Création manuelle,7,8.0,7.0,7.0,tons différentiels,Ewé igi ọ̀pẹ ti gbẹ ní oorun,,tiktoken,8,Ewé|igi|ọ̀pẹ|ti|gbẹ|ní|oorun|.,1.143,1.143,0.875,14.3
D017_yo,C_difficult,yo,Yoruba,Ewé igi ọ̀pẹ ti gbẹ ní oorun.,,Création manuelle,7,8.0,7.0,7.0,tons différentiels,Ewé igi ọ̀pẹ ti gbẹ ní oorun,,sentencepiece,8,Ewé|igi|ọ̀pẹ|ti|gbẹ|ní|oorun|.,1.143,1.143,0.875,14.3
D018_yo,C_difficult,yo,Yoruba,Àwọn ẹni tó ń gbádùn orin ọ̀jọ̀.,,Création manuelle,7,8.0,8.0,8.0,tons grammaticaux,Àwọn ẹni tó ń gbádùn orin ọ̀|jọ̀,,tiktoken,8,Àwọn|ẹni|tó|ń|gbádùn|orin|ọ̀jọ̀|.,1.143,1.0,1.0,0.0
D018_yo,C_difficult,yo,Yoruba,Àwọn ẹni tó ń gbádùn orin ọ̀jọ̀.,,Création manuelle,7,8.0,8.0,8.0,tons grammaticaux,Àwọn ẹni tó ń gbádùn orin ọ̀|jọ̀,,sentencepiece,8,Àwọn|ẹni|tó|ń|gbádùn|orin|ọ̀jọ̀|.,1.143,1.0,1.0,0.0
D019_yo,C_difficult,yo,Yoruba,Ìjìnlẹ̀ ọ̀rọ̀ náà kò yé mi.,,Création manuelle,6,8.0,9.0,9.0,structure tonale complexe,Ì|jìn|lẹ̀ ọ̀|rọ̀ náà kò yé mi,,tiktoken,7,Ìjìnlẹ̀|ọ̀rọ̀|náà|kò|yé|mi|.,1.167,0.778,1.286,-22.2
D019_yo,C_difficult,yo,Yoruba,Ìjìnlẹ̀ ọ̀rọ̀ náà kò yé mi.,,Création manuelle,6,8.0,9.0,9.0,structure tonale complexe,Ì|jìn|lẹ̀ ọ̀|rọ̀ náà kò yé mi,,sentencepiece,7,Ìjìnlẹ̀|ọ̀rọ̀|náà|kò|yé|mi|.,1.167,0.778,1.286,-22.2
D020_yo,C_difficult,yo,Yoruba,Ẹni tó bá ṣiṣẹ̀ dáadáa yóò rí ere.,,Création manuelle,8,11.0,10.0,10.0,structure conditionnelle + tons,Ẹni tó bá ṣi|ṣẹ̀ dáa|dáa yóò rí ere,,tiktoken,9,Ẹni|tó|bá|ṣiṣẹ̀|dáadáa|yóò|rí|ere|.,1.125,0.9,1.111,-10.0
D020_yo,C_difficult,yo,Yoruba,Ẹni tó bá ṣiṣẹ̀ dáadáa yóò rí ere.,,Création manuelle,8,11.0,10.0,10.0,structure conditionnelle + tons,Ẹni tó bá ṣi|ṣẹ̀ dáa|dáa yóò rí ere,,sentencepiece,9,Ẹni|tó|bá|ṣiṣẹ̀|dáadáa|yóò|rí|ere|.,1.125,0.9,1.111,-10.0
D001_sw,C_difficult,sw,Swahili,Hatutakapokuwa tumefika nyumbani bado.,,Création manuelle,4,13.0,11.0,11.0,agglutination: hatutakapokuwa (ha-tu-taka-po-ku-wa),Ha|tu|taka|po|ku|wa tu|me|fika nyumbani bado,,tiktoken,5,Hatutakapokuwa|tumefika|nyumbani|bado|.,1.25,0.455,2.2,-54.5
D001_sw,C_difficult,sw,Swahili,Hatutakapokuwa tumefika nyumbani bado.,,Création manuelle,4,13.0,11.0,11.0,agglutination: hatutakapokuwa (ha-tu-taka-po-ku-wa),Ha|tu|taka|po|ku|wa tu|me|fika nyumbani bado,,sentencepiece,5,Hatutakapokuwa|tumefika|nyumbani|bado|.,1.25,0.455,2.2,-54.5
D002_sw,C_difficult,sw,Swahili,"Watakapokuwa wamekwisha kula, tutaondoka.",,Création manuelle,4,14.0,12.0,12.0,agglutination: watakapokuwa,Wa|ta|ka|po|kuwa wa|me|kwisha kula tu|ta|ondoka,,tiktoken,6,"Watakapokuwa|wamekwisha|kula|,|tutaondoka|.",1.5,0.5,2.0,-50.0
D002_sw,C_difficult,sw,Swahili,"Watakapokuwa wamekwisha kula, tutaondoka.",,Création manuelle,4,14.0,12.0,12.0,agglutination: watakapokuwa,Wa|ta|ka|po|kuwa wa|me|kwisha kula tu|ta|ondoka,,sentencepiece,6,"Watakapokuwa|wamekwisha|kula|,|tutaondoka|.",1.5,0.5,2.0,-50.0
D003_sw,C_difficult,sw,Swahili,Anayemsaidia mwenzake atafanikiwa.,,Création manuelle,3,13.0,9.0,9.0,agglutination: anayemsaidia (a-na-ye-m-saidia),A|na|ye|m|saidia mwenzake a|ta|fanikiwa,,tiktoken,4,Anayemsaidia|mwenzake|atafanikiwa|.,1.333,0.444,2.25,-55.6
D003_sw,C_difficult,sw,Swahili,Anayemsaidia mwenzake atafanikiwa.,,Création manuelle,3,13.0,9.0,9.0,agglutination: anayemsaidia (a-na-ye-m-saidia),A|na|ye|m|saidia mwenzake a|ta|fanikiwa,,sentencepiece,4,Anayemsaidia|mwenzake|atafanikiwa|.,1.333,0.444,2.25,-55.6
D004_sw,C_difficult,sw,Swahili,Nitakayewaletea chakula wote watafurahi.,,Création manuelle,4,12.0,11.0,11.0,agglutination longue,Ni|ta|ka|ya|wa|letea chakula wote wa|ta|furahi,,tiktoken,5,Nitakayewaletea|chakula|wote|watafurahi|.,1.25,0.455,2.2,-54.5
D004_sw,C_difficult,sw,Swahili,Nitakayewaletea chakula wote watafurahi.,,Création manuelle,4,12.0,11.0,11.0,agglutination longue,Ni|ta|ka|ya|wa|letea chakula wote wa|ta|furahi,,sentencepiece,5,Nitakayewaletea|chakula|wote|watafurahi|.,1.25,0.455,2.2,-54.5
D005_sw,C_difficult,sw,Swahili,Hawajakwisha kufanya kazi zote bado.,,Création manuelle,5,10.0,9.0,9.0,agglutination: hawajakwisha,Ha|wa|ja|kwisha ku|fanya kazi zote bado,,tiktoken,6,Hawajakwisha|kufanya|kazi|zote|bado|.,1.2,0.667,1.5,-33.3
D005_sw,C_difficult,sw,Swahili,Hawajakwisha kufanya kazi zote bado.,,Création manuelle,5,10.0,9.0,9.0,agglutination: hawajakwisha,Ha|wa|ja|kwisha ku|fanya kazi zote bado,,sentencepiece,6,Hawajakwisha|kufanya|kazi|zote|bado|.,1.2,0.667,1.5,-33.3
D006_sw,C_difficult,sw,Swahili,Vitabu vikubwa vilivyoandikwa vikiwa vizuri.,,Création manuelle,5,14.0,12.0,12.0,"classe vi-: vitabu, vilivyoandikwa",Vi|tabu vi|kubwa vi|li|vyo|andikwa vi|ki|wa vizuri,,tiktoken,6,Vitabu|vikubwa|vilivyoandikwa|vikiwa|vizuri|.,1.2,0.5,2.0,-50.0
D006_sw,C_difficult,sw,Swahili,Vitabu vikubwa vilivyoandikwa vikiwa vizuri.,,Création manuelle,5,14.0,12.0,12.0,"classe vi-: vitabu, vilivyoandikwa",Vi|tabu vi|kubwa vi|li|vyo|andikwa vi|ki|wa vizuri,,sentencepiece,6,Vitabu|vikubwa|vilivyoandikwa|vikiwa|vizuri|.,1.2,0.5,2.0,-50.0
D007_sw,C_difficult,sw,Swahili,Miti mikubwa iliyopandwa misituni imekuwa.,,Création manuelle,5,15.0,13.0,13.0,"classe mi-: miti, iliyopandwa",Mi|ti mi|kubwa i|li|yo|pandwa misi|tuni i|me|kuwa,,tiktoken,6,Miti|mikubwa|iliyopandwa|misituni|imekuwa|.,1.2,0.462,2.167,-53.8
D007_sw,C_difficult,sw,Swahili,Miti mikubwa iliyopandwa misituni imekuwa.,,Création manuelle,5,15.0,13.0,13.0,"classe mi-: miti, iliyopandwa",Mi|ti mi|kubwa i|li|yo|pandwa misi|tuni i|me|kuwa,,sentencepiece,6,Miti|mikubwa|iliyopandwa|misituni|imekuwa|.,1.2,0.462,2.167,-53.8
D008_sw,C_difficult,sw,Swahili,Watoto wachanga wanaolishwa maziwa wanakua.,,Création manuelle,5,14.0,12.0,12.0,"classe wa-: watoto, wanaolishwa",Wa|toto wa|changa wa|na|o|lishwa maziwa wa|na|kua,,tiktoken,6,Watoto|wachanga|wanaolishwa|maziwa|wanakua|.,1.2,0.5,2.0,-50.0
D008_sw,C_difficult,sw,Swahili,Watoto wachanga wanaolishwa maziwa wanakua.,,Création manuelle,5,14.0,12.0,12.0,"classe wa-: watoto, wanaolishwa",Wa|toto wa|changa wa|na|o|lishwa maziwa wa|na|kua,,sentencepiece,6,Watoto|wachanga|wanaolishwa|maziwa|wanakua|.,1.2,0.5,2.0,-50.0
D009_sw,C_difficult,sw,Swahili,Nyumba nzuri zilizojengwa mpya zinafaa.,,Création manuelle,5,13.0,10.0,10.0,classe zi-: zilizojengwa,Nyumba nzuri zi|li|zo|jengwa mpya zi|na|faa,,tiktoken,6,Nyumba|nzuri|zilizojengwa|mpya|zinafaa|.,1.2,0.6,1.667,-40.0
D009_sw,C_difficult,sw,Swahili,Nyumba nzuri zilizojengwa mpya zinafaa.,,Création manuelle,5,13.0,10.0,10.0,classe zi-: zilizojengwa,Nyumba nzuri zi|li|zo|jengwa mpya zi|na|faa,,sentencepiece,6,Nyumba|nzuri|zilizojengwa|mpya|zinafaa|.,1.2,0.6,1.667,-40.0
D010_sw,C_difficult,sw,Swahili,Chakula kibaya kilichopikwa vizuri kinapokelewa.,,Création manuelle,5,15.0,12.0,12.0,classe ki-: kilichopikwa,Chakula ki|baya ki|li|cho|pikwa vizuri ki|na|po|kelewa,,tiktoken,6,Chakula|kibaya|kilichopikwa|vizuri|kinapokelewa|.,1.2,0.5,2.0,-50.0
D010_sw,C_difficult,sw,Swahili,Chakula kibaya kilichopikwa vizuri kinapokelewa.,,Création manuelle,5,15.0,12.0,12.0,classe ki-: kilichopikwa,Chakula ki|baya ki|li|cho|pikwa vizuri ki|na|po|kelewa,,sentencepiece,6,Chakula|kibaya|kilichopikwa|vizuri|kinapokelewa|.,1.2,0.5,2.0,-50.0
D011_sw,C_difficult,sw,Swahili,Nilikuwa nikijaribu kukusaidia kufanya kazi.,,Création manuelle,5,14.0,12.0,12.0,temps progressif passé,Ni|li|kuwa ni|ki|jaribu ku|ku|saidia ku|fanya kazi,,tiktoken,6,Nilikuwa|nikijaribu|kukusaidia|kufanya|kazi|.,1.2,0.5,2.0,-50.0
D011_sw,C_difficult,sw,Swahili,Nilikuwa nikijaribu kukusaidia kufanya kazi.,,Création manuelle,5,14.0,12.0,12.0,temps progressif passé,Ni|li|kuwa ni|ki|jaribu ku|ku|saidia ku|fanya kazi,,sentencepiece,6,Nilikuwa|nikijaribu|kukusaidia|kufanya|kazi|.,1.2,0.5,2.0,-50.0
D012_sw,C_difficult,sw,Swahili,Wangekuwa wamekwisha lipa pesa zote.,,Création manuelle,5,10.0,9.0,9.0,conditionnel parfait,Wa|nge|kuwa wa|me|kwisha lipa pesa zote,,tiktoken,6,Wangekuwa|wamekwisha|lipa|pesa|zote|.,1.2,0.667,1.5,-33.3
D012_sw,C_difficult,sw,Swahili,Wangekuwa wamekwisha lipa pesa zote.,,Création manuelle,5,10.0,9.0,9.0,conditionnel parfait,Wa|nge|kuwa wa|me|kwisha lipa pesa zote,,sentencepiece,6,Wangekuwa|wamekwisha|lipa|pesa|zote|.,1.2,0.667,1.5,-33.3
D013_sw,C_difficult,sw,Swahili,Walikuwa wamejificha chini ya mti mkubwa.,,Création manuelle,6,15.0,12.0,12.0,passé parfait,Wa|li|kuwa wa|me|ji|ficha chini ya mti m|kubwa,,tiktoken,7,Walikuwa|wamejificha|chini|ya|mti|mkubwa|.,1.167,0.583,1.714,-41.7
