sentence_id,language,subcorpus,tokenizer,n_words,n_tokens,fertility,tokens
N039_fr,fr,B_natural,sentencepiece,7,9,1.2857142857142858,▁Les|▁enfants|▁jouent|▁dans|▁les|▁par|cs|▁publics|.
N039_fr,fr,B_natural,caractere,7,42,6.0,L|e|s| |e|n|f|a|n|t|s| |j|o|u|e|n|t| |d
N039_fr,fr,B_natural,mot,7,7,1.0,Les|enfants|jouent|dans|les|parcs|publics.
N040_fr,fr,B_natural,tiktoken,6,16,2.6666666666666665,▁Les|▁co|opé|rati|ves|▁agrico|les|▁sou|ti|en|n|ent|▁les|▁pays|ans|.
N040_fr,fr,B_natural,sentencepiece,6,16,2.6666666666666665,▁Les|▁co|opé|rati|ves|▁agrico|les|▁sou|ti|en|n|ent|▁les|▁pays|ans|.
N040_fr,fr,B_natural,caractere,6,51,8.5,L|e|s| |c|o|o|p|é|r|a|t|i|v|e|s| |a|g|r
N040_fr,fr,B_natural,mot,6,6,1.0,Les|coopératives|agricoles|soutiennent|les|paysans.
N041_fr,fr,B_natural,tiktoken,7,16,2.2857142857142856,▁La|▁t|él|év|is|ion|▁in|form|e|▁et|▁di|ver|tit|▁les|▁familles|.
N041_fr,fr,B_natural,sentencepiece,7,15,2.142857142857143,▁La|▁té|lé|vis|ion|▁in|form|e|▁et|▁d|iver|tit|▁les|▁familles|.
N041_fr,fr,B_natural,caractere,7,47,6.714285714285714,L|a| |t|é|l|é|v|i|s|i|o|n| |i|n|f|o|r|m
N041_fr,fr,B_natural,mot,7,7,1.0,La|télévision|informe|et|divertit|les|familles.
N042_fr,fr,B_natural,tiktoken,5,15,3.0,▁Les|▁mé|di|as|▁nu|m|ér|iques|▁transfor|ment|▁l|'|in|formation|.
N042_fr,fr,B_natural,sentencepiece,5,16,3.2,▁Les|▁mé|di|as|▁n|um|ér|iques|▁trans|for|ment|▁l|'|in|formation|.
N042_fr,fr,B_natural,caractere,5,49,9.8,L|e|s| |m|é|d|i|a|s| |n|u|m|é|r|i|q|u|e
N042_fr,fr,B_natural,mot,5,5,1.0,Les|médias|numériques|transforment|l'information.
N043_fr,fr,B_natural,tiktoken,6,19,3.1666666666666665,▁Les|▁b|én|é|vo|les|▁a|id|ent|▁les|▁p|ers|on|nes|▁v|ul|né|rables|.
N043_fr,fr,B_natural,sentencepiece,6,19,3.1666666666666665,▁Les|▁b|én|é|vo|les|▁a|id|ent|▁les|▁p|ers|on|nes|▁v|ul|né|rables|.
N043_fr,fr,B_natural,caractere,6,47,7.833333333333333,L|e|s| |b|é|n|é|v|o|l|e|s| |a|i|d|e|n|t
N043_fr,fr,B_natural,mot,6,6,1.0,Les|bénévoles|aident|les|personnes|vulnérables.
N044_fr,fr,B_natural,tiktoken,8,14,1.75,▁Les|▁entrepr|en|eurs|▁créent|▁des|▁emplois|▁dans|▁les|▁r|ég|ion|s|.
N044_fr,fr,B_natural,sentencepiece,8,15,1.875,▁Les|▁ent|repr|en|eurs|▁créent|▁des|▁emplois|▁dans|▁les|▁r|ég|ion|s|.
N044_fr,fr,B_natural,caractere,8,54,6.75,L|e|s| |e|n|t|r|e|p|r|e|n|e|u|r|s| |c|r
N044_fr,fr,B_natural,mot,8,8,1.0,Les|entrepreneurs|créent|des|emplois|dans|les|régions.
N045_fr,fr,B_natural,tiktoken,7,16,2.2857142857142856,▁La|▁formation|▁professionnelle|▁a|ide|▁les|▁de|man|de|urs|▁d|'|e|mplo|i|.
N045_fr,fr,B_natural,sentencepiece,7,16,2.2857142857142856,▁La|▁formation|▁professionnelle|▁a|ide|▁les|▁de|man|de|urs|▁d|'|e|mplo|i|.
N045_fr,fr,B_natural,caractere,7,58,8.285714285714286,L|a| |f|o|r|m|a|t|i|o|n| |p|r|o|f|e|s|s
N045_fr,fr,B_natural,mot,7,7,1.0,La|formation|professionnelle|aide|les|demandeurs|d'emploi.
N046_fr,fr,B_natural,tiktoken,7,9,1.2857142857142858,▁Les|▁commun|es|▁gèrent|▁les|▁services|▁de|▁proximité|.
N046_fr,fr,B_natural,sentencepiece,7,9,1.2857142857142858,▁Les|▁commun|es|▁gèrent|▁les|▁services|▁de|▁proximité|.
N046_fr,fr,B_natural,caractere,7,46,6.571428571428571,L|e|s| |c|o|m|m|u|n|e|s| |g|è|r|e|n|t| 
N046_fr,fr,B_natural,mot,7,7,1.0,Les|communes|gèrent|les|services|de|proximité.
N047_fr,fr,B_natural,tiktoken,7,15,2.142857142857143,▁Les|▁co|<0xC3>|<0xBB>|ts|▁de|▁l|'|én|erg|ie|▁augmentent|▁chaque|▁année|.
N047_fr,fr,B_natural,sentencepiece,7,15,2.142857142857143,▁Les|▁co|<0xC3>|<0xBB>|ts|▁de|▁l|'|én|erg|ie|▁augmentent|▁chaque|▁année|.
N047_fr,fr,B_natural,caractere,7,47,6.714285714285714,L|e|s| |c|o|û|t|s| |d|e| |l|'|é|n|e|r|g
N047_fr,fr,B_natural,mot,7,7,1.0,Les|coûts|de|l'énergie|augmentent|chaque|année.
N048_fr,fr,B_natural,tiktoken,6,19,3.1666666666666665,▁Les|▁c|it|oy|ens|▁par|ti|ci|p|ent|▁aux|▁é|lec|tions|▁m|unic|ip|ales|.
N048_fr,fr,B_natural,sentencepiece,6,20,3.3333333333333335,▁Les|▁c|it|oy|ens|▁par|ti|ci|p|ent|▁aux|▁é|l|ection|s|▁m|unic|ip|ales|.
N048_fr,fr,B_natural,caractere,6,51,8.5,L|e|s| |c|i|t|o|y|e|n|s| |p|a|r|t|i|c|i
N048_fr,fr,B_natural,mot,6,6,1.0,Les|citoyens|participent|aux|élections|municipales.
N049_fr,fr,B_natural,tiktoken,7,23,3.2857142857142856,▁Les|▁h|ô|p|it|aux|▁ac|c|ue|illent|▁les|▁ur|gen|ces|▁v|ing|t|-|quat|re
N049_fr,fr,B_natural,sentencepiece,7,23,3.2857142857142856,▁Les|▁h|ô|p|it|aux|▁ac|c|ue|illent|▁les|▁ur|gen|ces|▁v|ing|t|-|quat|re
N049_fr,fr,B_natural,caractere,7,58,8.285714285714286,L|e|s| |h|ô|p|i|t|a|u|x| |a|c|c|u|e|i|l
N049_fr,fr,B_natural,mot,7,7,1.0,Les|hôpitaux|accueillent|les|urgences|vingt-quatre|heures.
N050_fr,fr,B_natural,tiktoken,8,23,2.875,▁Les|▁en|se|ign|ants|▁ac|com|pa|gn|ent|▁les|▁é|l|è|ves|▁dans|▁leur|▁a|ppr|enti
N050_fr,fr,B_natural,sentencepiece,8,23,2.875,▁Les|▁en|se|ign|ants|▁ac|com|pa|gn|ent|▁les|▁é|l|è|ves|▁dans|▁leur|▁a|ppr|enti
N050_fr,fr,B_natural,caractere,8,64,8.0,L|e|s| |e|n|s|e|i|g|n|a|n|t|s| |a|c|c|o
N050_fr,fr,B_natural,mot,8,8,1.0,Les|enseignants|accompagnent|les|élèves|dans|leur|apprentissage.
D001_wo,wo,C_difficult,tiktoken,8,23,2.875,▁B|<0xC3>|<0xAB>|g|g|▁n|a|▁|k|o|▁te|▁j|à|mm|▁a|k|▁m|bo|k|k
D001_wo,wo,C_difficult,sentencepiece,8,21,2.625,▁B|<0xC3>|<0xAB>|g|g|▁na|▁k|o|▁te|▁j|à|mm|▁a|k|▁m|bo|k|k|▁y|i
D001_wo,wo,C_difficult,caractere,8,31,3.875,B|ë|g|g| |n|a| |k|o| |t|e| |j|à|m|m| |a
D001_wo,wo,C_difficult,mot,8,8,1.0,Bëgg|na|ko|te|jàmm|ak|mbokk|yi.
D002_wo,wo,C_difficult,tiktoken,7,22,3.142857142857143,▁S|<0xC3>|<0xAB>|k|k|▁n|a|▁l|u|▁b|<0xC3>|<0xAB>|g|g|▁ci|▁d|<0xC3>|<0xAB>|k|k
D002_wo,wo,C_difficult,sentencepiece,7,21,3.0,▁S|<0xC3>|<0xAB>|k|k|▁na|▁l|u|▁b|<0xC3>|<0xAB>|g|g|▁ci|▁d|<0xC3>|<0xAB>|k|k|▁bi
D002_wo,wo,C_difficult,caractere,7,27,3.857142857142857,S|ë|k|k| |n|a| |l|u| |b|ë|g|g| |c|i| |d
D002_wo,wo,C_difficult,mot,7,7,1.0,Sëkk|na|lu|bëgg|ci|dëkk|bi.
D003_wo,wo,C_difficult,tiktoken,7,19,2.7142857142857144,▁J|<0xC3>|<0xAB>|nn|▁bi|▁d|af|a|▁j|à|mm|▁ci|▁|k|<0xC3>|<0xAB>|r|▁gi|.
D003_wo,wo,C_difficult,sentencepiece,7,18,2.5714285714285716,▁J|<0xC3>|<0xAB>|nn|▁bi|▁d|af|a|▁j|à|mm|▁ci|▁k|<0xC3>|<0xAB>|r|▁gi|.
D003_wo,wo,C_difficult,caractere,7,28,4.0,J|ë|n|n| |b|i| |d|a|f|a| |j|à|m|m| |c|i
D003_wo,wo,C_difficult,mot,7,7,1.0,Jënn|bi|dafa|jàmm|ci|kër|gi.
D004_wo,wo,C_difficult,tiktoken,9,27,3.0,▁B|<0xC3>|<0xAB>|g|g|▁a|k|▁j|à|mm|▁m|oo|y|▁n|it|▁|k|i|▁b|<0xC3>
D004_wo,wo,C_difficult,sentencepiece,9,24,2.6666666666666665,▁B|<0xC3>|<0xAB>|g|g|▁a|k|▁j|à|mm|▁mo|oy|▁n|it|▁ki|▁b|<0xC3>|<0xAB>|g|g
D004_wo,wo,C_difficult,caractere,9,36,4.0,B|ë|g|g| |a|k| |j|à|m|m| |m|o|o|y| |n|i
D004_wo,wo,C_difficult,mot,9,9,1.0,Bëgg|ak|jàmm|mooy|nit|ki|bëgg|a|yor.
D005_wo,wo,C_difficult,tiktoken,7,23,3.2857142857142856,▁D|<0xC3>|<0xAB>|k|k|▁bi|▁d|af|a|▁s|<0xC3>|<0xAB>|k|k|▁w|o|on|▁ci|▁y|à
D005_wo,wo,C_difficult,sentencepiece,7,22,3.142857142857143,▁D|<0xC3>|<0xAB>|k|k|▁bi|▁d|af|a|▁s|<0xC3>|<0xAB>|k|k|▁w|o|on|▁ci|▁y|àg
D005_wo,wo,C_difficult,caractere,7,31,4.428571428571429,D|ë|k|k| |b|i| |d|a|f|a| |s|ë|k|k| |w|o
D005_wo,wo,C_difficult,mot,7,7,1.0,Dëkk|bi|dafa|sëkk|woon|ci|yàgg.
D006_wo,wo,C_difficult,tiktoken,7,22,3.142857142857143,▁J|<0xC3>|<0xAB>|fan|di|k|oo|▁n|a|▁|or|din|ate|er|▁bi|▁ci|▁j|<0xC3>|<0xAB>|f
D006_wo,wo,C_difficult,sentencepiece,7,20,2.857142857142857,▁J|<0xC3>|<0xAB>|fan|di|ko|o|▁na|▁or|din|ate|er|▁bi|▁ci|▁j|<0xC3>|<0xAB>|f|▁bi|.
D006_wo,wo,C_difficult,caractere,7,38,5.428571428571429,J|ë|f|a|n|d|i|k|o|o| |n|a| |o|r|d|i|n|a
D006_wo,wo,C_difficult,mot,7,7,1.0,Jëfandikoo|na|ordinateer|bi|ci|jëf|bi.
D007_wo,wo,C_difficult,tiktoken,6,18,3.0,▁H|os|p|ita|al|▁bi|▁d|af|a|▁a|m|▁do|x|al|in|▁y|i|.
D007_wo,wo,C_difficult,sentencepiece,6,18,3.0,▁H|os|p|ita|al|▁bi|▁d|af|a|▁a|m|▁do|x|al|in|▁y|i|.
D007_wo,wo,C_difficult,caractere,6,32,5.333333333333333,H|o|s|p|i|t|a|a|l| |b|i| |d|a|f|a| |a|m
D007_wo,wo,C_difficult,mot,6,6,1.0,Hospitaal|bi|dafa|am|doxalin|yi.
D008_wo,wo,C_difficult,tiktoken,7,20,2.857142857142857,▁T|él|é|fo|on|▁bi|▁d|af|a|▁f|at|t|▁ci|▁|k|<0xC3>|<0xAB>|r|▁gi|.
D008_wo,wo,C_difficult,sentencepiece,7,19,2.7142857142857144,▁T|é|lé|fo|on|▁bi|▁d|af|a|▁f|at|t|▁ci|▁k|<0xC3>|<0xAB>|r|▁gi|.
D008_wo,wo,C_difficult,caractere,7,32,4.571428571428571,T|é|l|é|f|o|o|n| |b|i| |d|a|f|a| |f|a|t
D008_wo,wo,C_difficult,mot,7,7,1.0,Téléfoon|bi|dafa|fatt|ci|kër|gi.
D009_wo,wo,C_difficult,tiktoken,7,13,1.8571428571428572,▁G|ari|▁bi|▁de|m|▁n|a|▁ci|▁gar|as|on|▁bi|.
D009_wo,wo,C_difficult,sentencepiece,7,12,1.7142857142857142,▁G|ari|▁bi|▁de|m|▁na|▁ci|▁gar|as|on|▁bi|.
D009_wo,wo,C_difficult,caractere,7,29,4.142857142857143,G|a|r|i| |b|i| |d|e|m| |n|a| |c|i| |g|a
D009_wo,wo,C_difficult,mot,7,7,1.0,Gari|bi|dem|na|ci|garason|bi.
D010_wo,wo,C_difficult,tiktoken,7,17,2.4285714285714284,▁B|an|ke|▁bi|▁j|ox|▁n|a|▁|k|o|▁|x|al|is|▁mi|.
D010_wo,wo,C_difficult,sentencepiece,7,15,2.142857142857143,▁B|an|ke|▁bi|▁j|ox|▁na|▁k|o|▁|x|al|is|▁mi|.
D010_wo,wo,C_difficult,caractere,7,28,4.0,B|a|n|k|e| |b|i| |j|o|x| |n|a| |k|o| |x
D010_wo,wo,C_difficult,mot,7,7,1.0,Banke|bi|jox|na|ko|xalis|mi.
D011_wo,wo,C_difficult,tiktoken,9,21,2.3333333333333335,▁K|<0xC3>|<0xAB>|r|▁gi|▁a|m|▁n|a|▁n|it|▁y|i|▁a|k|▁|x|ale|▁y|i
D011_wo,wo,C_difficult,sentencepiece,9,20,2.2222222222222223,▁K|<0xC3>|<0xAB>|r|▁gi|▁a|m|▁na|▁n|it|▁y|i|▁a|k|▁|x|ale|▁y|i|.
D011_wo,wo,C_difficult,caractere,9,31,3.4444444444444446,K|ë|r| |g|i| |a|m| |n|a| |n|i|t| |y|i| 
D011_wo,wo,C_difficult,mot,9,9,1.0,Kër|gi|am|na|nit|yi|ak|xale|yi.
D012_wo,wo,C_difficult,tiktoken,9,26,2.888888888888889,▁G|ée|j|▁gi|▁d|af|a|▁a|m|▁j|<0xC3>|<0xAB>|n|▁y|i|▁a|k|▁m|b|<0xC3>
D012_wo,wo,C_difficult,sentencepiece,9,26,2.888888888888889,▁G|ée|j|▁gi|▁d|af|a|▁a|m|▁j|<0xC3>|<0xAB>|n|▁y|i|▁a|k|▁m|b|<0xC3>
D012_wo,wo,C_difficult,caractere,9,35,3.888888888888889,G|é|e|j| |g|i| |d|a|f|a| |a|m| |j|ë|n| 
D012_wo,wo,C_difficult,mot,9,9,1.0,Géej|gi|dafa|am|jën|yi|ak|mbëkk|yi.
D013_wo,wo,C_difficult,tiktoken,9,25,2.7777777777777777,▁D|<0xC3>|<0xAB>|k|k|▁bi|▁a|m|▁n|a|▁y|o|on|▁y|i|▁a|k|▁|k|<0xC3>
D013_wo,wo,C_difficult,sentencepiece,9,23,2.5555555555555554,▁D|<0xC3>|<0xAB>|k|k|▁bi|▁a|m|▁na|▁y|o|on|▁y|i|▁a|k|▁k|<0xC3>|<0xAB>|r
D013_wo,wo,C_difficult,caractere,9,32,3.5555555555555554,D|ë|k|k| |b|i| |a|m| |n|a| |y|o|o|n| |y
D013_wo,wo,C_difficult,mot,9,9,1.0,Dëkk|bi|am|na|yoon|yi|ak|kër|yi.
D014_wo,wo,C_difficult,tiktoken,9,23,2.5555555555555554,▁S|u|uf|▁bi|▁d|af|a|▁a|m|▁su|k|k|<0xC3>|<0xAB>|r|▁bi|▁a|k|▁c|ee
D014_wo,wo,C_difficult,sentencepiece,9,23,2.5555555555555554,▁S|uu|f|▁bi|▁d|af|a|▁a|m|▁su|k|k|<0xC3>|<0xAB>|r|▁bi|▁a|k|▁c|e
D014_wo,wo,C_difficult,caractere,9,37,4.111111111111111,S|u|u|f| |b|i| |d|a|f|a| |a|m| |s|u|k|k
D014_wo,wo,C_difficult,mot,9,9,1.0,Suuf|bi|dafa|am|sukkër|bi|ak|ceeb|bi.
D015_wo,wo,C_difficult,tiktoken,7,14,2.0,▁We|tu|▁wi|▁d|af|a|▁w|é|y|▁ci|▁sub|a|▁si|.
D015_wo,wo,C_difficult,sentencepiece,7,14,2.0,▁We|tu|▁wi|▁d|af|a|▁w|é|y|▁ci|▁s|uba|▁si|.
D015_wo,wo,C_difficult,caractere,7,28,4.0,W|e|t|u| |w|i| |d|a|f|a| |w|é|y| |c|i| 
D015_wo,wo,C_difficult,mot,7,7,1.0,Wetu|wi|dafa|wéy|ci|suba|si.
D016_wo,wo,C_difficult,tiktoken,9,36,4.0,▁N|da|xam|a|al|oo|▁y|i|▁da|ñ|u|y|▁l|ig|g|ée|y|▁b|u|▁d
D016_wo,wo,C_difficult,sentencepiece,9,35,3.888888888888889,▁N|da|x|ama|al|oo|▁y|i|▁d|añ|u|y|▁l|ig|g|ée|y|▁bu|▁d|<0xC3>
D016_wo,wo,C_difficult,caractere,9,50,5.555555555555555,N|d|a|x|a|m|a|a|l|o|o| |y|i| |d|a|ñ|u|y
D016_wo,wo,C_difficult,mot,9,9,1.0,Ndaxamaaloo|yi|dañuy|liggéey|bu|dëgëër|ci|dëkk|bi.
D017_wo,wo,C_difficult,tiktoken,8,29,3.625,▁J|<0xC3>|<0xAB>|fan|di|k|oo|▁n|a|▁|xam|-|xam|▁bi|▁n|g|ir|▁d|<0xC3>|<0xAB>
D017_wo,wo,C_difficult,sentencepiece,8,28,3.5,▁J|<0xC3>|<0xAB>|fan|di|ko|o|▁na|▁|xam|-|xam|▁bi|▁n|g|ir|▁d|<0xC3>|<0xAB>|k
D017_wo,wo,C_difficult,caractere,8,43,5.375,J|ë|f|a|n|d|i|k|o|o| |n|a| |x|a|m|-|x|a
D017_wo,wo,C_difficult,mot,8,8,1.0,Jëfandikoo|na|xam-xam|bi|ngir|dëkk|bi|dëkk.
D018_wo,wo,C_difficult,tiktoken,8,19,2.375,▁S|<0xC3>|<0xAB>|r|iñ|▁bi|▁wa|x|▁n|a|▁mu|▁de|m|▁ci|▁|k|an|am|.
D018_wo,wo,C_difficult,sentencepiece,8,17,2.125,▁S|<0xC3>|<0xAB>|r|iñ|▁bi|▁wa|x|▁na|▁mu|▁de|m|▁ci|▁k|an|am|.
D018_wo,wo,C_difficult,caractere,8,32,4.0,S|ë|r|i|ñ| |b|i| |w|a|x| |n|a| |m|u| |d
D018_wo,wo,C_difficult,mot,8,8,1.0,Sëriñ|bi|wax|na|mu|dem|ci|kanam.
D019_wo,wo,C_difficult,tiktoken,8,25,3.125,▁|<0x58>|ale|▁y|i|▁da|ñ|u|y|▁j|à|ng|▁ci|▁|<0xC3>|<0xAB>|ll|<0xC3>|<0xAB>|g
D019_wo,wo,C_difficult,sentencepiece,8,25,3.125,▁|<0x58>|ale|▁y|i|▁d|añ|u|y|▁j|à|ng|▁ci|▁|<0xC3>|<0xAB>|ll|<0xC3>|<0xAB>|g
D019_wo,wo,C_difficult,caractere,8,36,4.5,X|a|l|e| |y|i| |d|a|ñ|u|y| |j|à|n|g| |c
D019_wo,wo,C_difficult,mot,8,8,1.0,Xale|yi|dañuy|jàng|ci|ëllëg|bi|nekk.
D020_wo,wo,C_difficult,tiktoken,8,24,3.0,▁J|ig|éen|▁y|i|▁da|ñ|u|y|▁l|ig|g|ée|y|▁ci|▁bi|ir|▁d|<0xC3>|<0xAB>
D020_wo,wo,C_difficult,sentencepiece,8,24,3.0,▁J|ig|éen|▁y|i|▁d|añ|u|y|▁l|ig|g|ée|y|▁ci|▁bi|ir|▁d|<0xC3>|<0xAB>
D020_wo,wo,C_difficult,caractere,8,40,5.0,J|i|g|é|e|n| |y|i| |d|a|ñ|u|y| |l|i|g|g
D020_wo,wo,C_difficult,mot,8,8,1.0,Jigéen|yi|dañuy|liggéey|ci|biir|dëkk|bi.
D001_yo,yo,C_difficult,tiktoken,6,37,6.166666666666667,▁|<0xC3>|<0x80>|g|b|à|do|▁|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|d|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|▁ni
D001_yo,yo,C_difficult,sentencepiece,6,23,3.8333333333333335,▁|<0xC3>|<0x80>|gbà|do|▁|ọ̀|d|ọ̀|▁ni|▁a|▁gb|á|d|<0xC3>|<0xB9>|n|▁j|<0xC3>|<0xB9>
D001_yo,yo,C_difficult,caractere,6,30,5.0,À|g|b|à|d|o| |ọ|̀|d|ọ|̀| |n|i| |a| |g|b
D001_yo,yo,C_difficult,mot,6,6,1.0,Àgbàdo|ọ̀dọ̀|ni|a|gbádùn|jùlọ.
D002_yo,yo,C_difficult,tiktoken,7,52,7.428571428571429,▁|<0xE1>|<0xBB>|<0x8C>|m|<0xE1>|<0xBB>|<0x8D>|▁n|<0xC3>|<0xA1>|à|▁|<0xC5>|<0x84>|▁|k|<0xE1>|<0xBB>|<0x8D>
D002_yo,yo,C_difficult,sentencepiece,7,18,2.5714285714285716,▁|<0xE1>|<0xBB>|<0x8C>|mọ|▁n|á|à|▁ń|▁k|ọ́|▁ẹ̀|kọ́|▁ní|▁ilé|-|ẹ̀kọ́|.
D002_yo,yo,C_difficult,caractere,7,33,4.714285714285714,Ọ|m|ọ| |n|á|à| |ń| |k|ọ|́| |ẹ|̀|k|ọ|́| 
D002_yo,yo,C_difficult,mot,7,7,1.0,Ọmọ|náà|ń|kọ́|ẹ̀kọ́|ní|ilé-ẹ̀kọ́.
D003_yo,yo,C_difficult,tiktoken,6,37,6.166666666666667,▁|<0xE1>|<0xBA>|<0xB8>|ja|▁|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|s|<0xC3>|<0xA1>|n|▁ni|▁w|<0xE1>|<0xBB>|<0x8D>
D003_yo,yo,C_difficult,sentencepiece,6,20,3.3333333333333335,▁|<0xE1>|<0xBA>|<0xB8>|ja|▁|ọ̀|s|á|n|▁ni|▁w|ọ́|n|▁j|ẹ|▁ní|b|ẹ̀|.
D003_yo,yo,C_difficult,caractere,6,27,4.5,Ẹ|j|a| |ọ|̀|s|á|n| |n|i| |w|ọ|́|n| |j|ẹ
D003_yo,yo,C_difficult,mot,6,6,1.0,Ẹja|ọ̀sán|ni|wọ́n|jẹ|níbẹ̀.
D004_yo,yo,C_difficult,tiktoken,5,40,8.0,▁|<0xE1>|<0xB9>|<0xA2>|<0xC3>|<0xAD>|<0xE1>|<0xB9>|<0xA3>|e|▁i|<0xE1>|<0xB9>|<0xA3>|<0xE1>|<0xBA>|<0xB9>|<0xCC>|<0x81>|▁d
D004_yo,yo,C_difficult,sentencepiece,5,22,4.4,▁|<0xE1>|<0xB9>|<0xA2>|í|ṣe|▁i|ṣẹ́|▁d|á|ad|á|a|▁j|ẹ|▁à|<0xC7>|<0xB9>|f|àà
D004_yo,yo,C_difficult,caractere,5,28,5.6,Ṣ|í|ṣ|e| |i|ṣ|ẹ|́| |d|á|a|d|á|a| |j|ẹ| 
D004_yo,yo,C_difficult,mot,5,5,1.0,Ṣíṣe|iṣẹ́|dáadáa|jẹ|àǹfààní.
D005_yo,yo,C_difficult,tiktoken,6,54,9.0,▁|<0xE1>|<0xBB>|<0x8C>|j|à|▁|<0xE1>|<0xBB>|<0x8C>|j|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|▁|<0xC3>|<0x80>|<0xC3>
D005_yo,yo,C_difficult,sentencepiece,6,23,3.8333333333333335,▁|<0xE1>|<0xBB>|<0x8C>|j|à|▁|<0xE1>|<0xBB>|<0x8C>|j|ọ̀|▁|<0xC3>|<0x80>|á|rọ̀|▁j|ẹ|▁i
D005_yo,yo,C_difficult,caractere,6,31,5.166666666666667,Ọ|j|à| |Ọ|j|ọ|̀| |À|á|r|ọ|̀| |j|ẹ| |i|ṣ
D005_yo,yo,C_difficult,mot,6,6,1.0,Ọjà|Ọjọ̀|Àárọ̀|jẹ|iṣẹ́|àkọ́kọ́.
D006_yo,yo,C_difficult,tiktoken,6,62,10.333333333333334,▁Il|é|-|<0xE1>|<0xBA>|<0xB9>|<0xCC>|<0x80>|k|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x81>|▁g|<0xC3>|<0xAD>|ga|▁n|<0xC3>
D006_yo,yo,C_difficult,sentencepiece,6,19,3.1666666666666665,▁Il|é|-|ẹ̀kọ́|▁g|í|ga|▁ní|▁|ọ̀|pọ̀|▁ọmọ|▁ì|k|ẹ|́k|ọ̀|ọ|́.
D006_yo,yo,C_difficult,caractere,6,38,6.333333333333333,I|l|é|-|ẹ|̀|k|ọ|́| |g|í|g|a| |n|í| |ọ|̀
D006_yo,yo,C_difficult,mot,6,6,1.0,Ilé-ẹ̀kọ́|gíga|ní|ọ̀pọ̀|ọmọ|ìkẹ́kọ̀ọ́.
D007_yo,yo,C_difficult,tiktoken,7,48,6.857142857142857,▁|<0xC3>|<0x8C>|j|<0xE1>|<0xBB>|<0x8D>|ba|▁à|p|ap|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|▁|<0xC5>|<0x84>|▁
D007_yo,yo,C_difficult,sentencepiece,7,21,3.0,▁|<0xC3>|<0x8C>|jọba|▁àp|ap|ọ̀|▁ń|▁ṣ|i|ṣ|ẹ̀|▁fún|▁gbogbo|▁è|n|ì|y|à|n
D007_yo,yo,C_difficult,caractere,7,39,5.571428571428571,Ì|j|ọ|b|a| |à|p|a|p|ọ|̀| |ń| |ṣ|i|ṣ|ẹ|̀
D007_yo,yo,C_difficult,mot,7,7,1.0,Ìjọba|àpapọ̀|ń|ṣiṣẹ̀|fún|gbogbo|ènìyàn.
D008_yo,yo,C_difficult,tiktoken,7,29,4.142857142857143,▁|<0xE1>|<0xBB>|<0x8C>|k|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|▁o|j|<0xC3>|<0xBA>|▁|omi|▁t|un|t|un
D008_yo,yo,C_difficult,sentencepiece,7,18,2.5714285714285716,▁|<0xE1>|<0xBB>|<0x8C>|k|ọ̀|▁o|jú|▁|omi|▁tuntun|▁ti|▁dé|▁ì|b|od|è|.
D008_yo,yo,C_difficult,caractere,7,32,4.571428571428571,Ọ|k|ọ|̀| |o|j|ú| |o|m|i| |t|u|n|t|u|n| 
D008_yo,yo,C_difficult,mot,7,7,1.0,Ọkọ̀|ojú|omi|tuntun|ti|dé|ìbodè.
D009_yo,yo,C_difficult,tiktoken,8,41,5.125,▁Il|é|▁i|w|<0xC3>|<0xB2>|s|à|n|▁t|<0xC3>|<0xAD>|▁|ó|▁t|ó|bi|▁j|<0xC3>|<0xB9>
D009_yo,yo,C_difficult,sentencepiece,8,27,3.375,▁Il|é|▁i|w|<0xC3>|<0xB2>|s|à|n|▁t|í|▁|ó|▁tó|bi|▁j|<0xC3>|<0xB9>|l|ọ
D009_yo,yo,C_difficult,caractere,8,37,4.625,I|l|é| |i|w|ò|s|à|n| |t|í| |ó| |t|ó|b|i
D009_yo,yo,C_difficult,mot,8,8,1.0,Ilé|iwòsàn|tí|ó|tóbi|jùlọ|ní|ìpínlẹ̀.
D010_yo,yo,C_difficult,tiktoken,7,52,7.428571428571429,▁|<0xE1>|<0xBA>|<0xB8>|<0xCC>|<0x80>|r|<0xE1>|<0xBB>|<0x8D>|▁|<0xC3>|<0xAC>|m|<0xE1>|<0xBB>|<0x8D>|<0xCC>|<0x80>|▁
D010_yo,yo,C_difficult,sentencepiece,7,22,3.142857142857143,▁|<0xE1>|<0xBA>|<0xB8>|̀|rọ|▁ì|m|ọ̀|▁ẹ̀|rọ|▁ń|▁y|í|▁pa|dà|▁ló|jo|o|jú
D010_yo,yo,C_difficult,caractere,7,36,5.142857142857143,Ẹ|̀|r|ọ| |ì|m|ọ|̀| |ẹ|̀|r|ọ| |ń| |y|í| 
D010_yo,yo,C_difficult,mot,7,7,1.0,Ẹ̀rọ|ìmọ̀|ẹ̀rọ|ń|yí|padà|lójoojúmọ́.
